time,state
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,0
2025-01-09 16:55:36.532,0
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,0
2025-01-09 16:55:36.532,0
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,1
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,2
2025-01-09 16:55:36.532,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,0
2025-01-09 16:55:36.533,0
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,0
2025-01-09 16:55:36.533,0
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,3
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,2
2025-01-09 16:55:36.533,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,3
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,2
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,1
2025-01-09 16:55:36.534,0
2025-01-09 16:55:36.535,0
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,3
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,2
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,1
2025-01-09 16:55:36.535,2
